"from","to","r","t","p.value","FDR","Type"
"CRO-04G033370","CRO-06G013360",0.9865089424640862,21.727234070626594,6.661728186485154e-12,5.906145890205649e-9,"co-expressed"
"CRO-04G034410","CRO-06G013360",0.83094253413084,5.385030061203983,6.214464467015315e-5,0.0032893396092280643,"co-expressed"
"CRO-04G034870","CRO-06G013360",0.9779951767985183,16.90195080128854,1.569564667158784e-10,7.84782333579392e-8,"co-expressed"
"CRO-04G034880","CRO-06G013360",0.9444958199683657,10.365860592506587,5.919885267034914e-8,1.1089154226007313e-5,"co-expressed"
"CRO-05G003430","CRO-06G013360",0.9757275634900382,16.06497424035075,2.953119178675228e-10,1.3170027387003583e-7,"co-expressed"
"CRO-05G006800","CRO-06G013360",0.9811203946932299,18.2911954279613,5.842896763748687e-11,3.4989711250963085e-8,"co-expressed"
"CRO-05G008860","CRO-06G013360",0.881856428908874,6.743281207870914,6.881983165412706e-6,5.801075808947301e-4,"co-expressed"
"CRO-05G010990","CRO-06G013360",-0.8890457617529998,-7.001685585733549,4.6588404387257324e-06,4.2217387760832545e-4,"co-expressed"
"CRO-05G011810","CRO-06G013360",0.9868471049920079,22.01043607290015,5.65299534366282e-12,5.168887569052183e-9,"co-expressed"
"CRO-05G014020","CRO-06G013360",0.9380329672750874,9.75952874694304,1.192317030998112e-7,1.9899967216803354e-5,"co-expressed"
"CRO-05G015060","CRO-06G013360",0.8973383736260852,7.330801349762306,2.870499961328937e-6,2.8373237406425307e-4,"co-expressed"
"CRO-05G015740","CRO-06G013360",0.9911758728630349,26.96073384362185,4.2658589698254444e-13,6.608115212038485e-10,"co-expressed"
"CRO-05G017580","CRO-06G013360",0.9878260550396627,22.895350519784923,3.4273772633539274e-12,3.466289707553427e-9,"co-expressed"
"CRO-05G019180","CRO-06G013360",-0.9084561618886643,-7.836461395249453,1.400753123546016e-6,1.5697102673621188e-4,"co-expressed"
"CRO-05G025730","CRO-06G013360",0.9024506556113556,7.553117883264566,2.0858006747404014e-6,2.1824513802869256e-4,"co-expressed"
"CRO-05G026890","CRO-06G013360",-0.924516879037918,-8.745824017454119,4.1590025156382147e-7,5.6820459855433255e-5,"co-expressed"
"CRO-05G027210","CRO-06G013360",0.8894630265400831,7.017405815691789,4.5508591508188456e-6,4.1417900562350446e-4,"co-expressed"
"CRO-05G028660","CRO-06G013360",0.980953786383496,18.208691021236277,6.183818906229222e-11,3.666995943892754e-8,"co-expressed"
"CRO-05G031820","CRO-06G013360",0.9866359594906488,21.83235468933117,6.266365378100945e-12,5.631091620732541e-9,"co-expressed"
"CRO-05G033630","CRO-06G013360",0.9863428576976018,21.59198433146617,7.2103114972704605e-12,6.292063292040963e-9,"co-expressed"
"CRO-06G000190","CRO-06G013360",0.7995915313141835,4.800592659356157,1.7323641420559257e-4,0.007142108339020274,"co-expressed"
"CRO-06G000340","CRO-06G013360",0.9372828665733488,9.69510988059409,1.286949194523147e-7,2.1232820918221878e-5,"co-expressed"
"CRO-06G003270","CRO-06G013360",0.8896524208127689,7.0245688236678925,4.502538652968127e-6,4.10612028267457e-4,"co-expressed"
"CRO-06G006930","CRO-06G013360",0.9413954183979142,10.062849361470802,8.365040352667862e-8,1.4810348719488497e-5,"co-expressed"
"CRO-06G010180","CRO-06G013360",0.9537252725109143,11.436451302910276,1.8564425756364257e-8,4.203557118085499e-6,"co-expressed"
"CRO-06G010770","CRO-06G013360",-0.8326085171221103,-5.420146144397587,5.85186181401178e-5,0.0031395621088555472,"co-expressed"
"CRO-02G001090","CRO-06G013580",0.82094084273904,5.183670077470681,8.801229813255033e-5,0.0042888762609060126,"co-expressed"
"CRO-03G003540","CRO-06G013580",0.8239772115280282,5.24315533672105,7.936752333016852e-5,0.0039619908306138055,"co-expressed"
"CRO-06G013360","CRO-06G013580",0.8126687260392905,5.0282962741583335,1.1555932848190676e-4,0.005269255181396545,"co-expressed"
"CRO-02G001090","CRO-06G013610",0.9981686071753941,59.49339643911929,1.579331215086033e-17,2.3554033789003456e-13,"co-expressed"
"CRO-03G003540","CRO-06G013610",0.9968243216309808,45.13382261000851,5.63557093393489e-16,3.570650119198042e-12,"co-expressed"
"CRO-06G013360","CRO-06G013610",0.9912567142684586,27.086747285602726,4.0189204387152157e-13,6.312539662556006e-10,"co-expressed"
"CRO-05G008760","CRO-06G014380",0.8159814410084413,5.089386595295113,1.0378580547856141e-4,0.00486019910001154,"co-expressed"
"CRO-01G032400","CRO-06G014840",0.8251622362106192,5.266749486038815,7.61889013469797e-5,0.003841253899364397,"co-expressed"
"CRO-03G030600","CRO-06G014840",0.8868588714906745,6.920639524553623,5.26026062080642e-6,4.667682342334244e-4,"co-expressed"
"CRO-03G030620","CRO-06G014840",0.8444173343682163,5.6835359912546854,3.7482552702449866e-5,0.0022247105675001415,"co-expressed"
"CRO-04G013510","CRO-06G014840",0.7911860517876632,4.6644473633252215,2.213911453170262e-4,0.008579048095740546,"co-expressed"
"CRO-05G014340","CRO-06G014840",0.8164277230802505,5.097729788515764,1.0227782222551459e-4,0.004806744567760605,"co-expressed"
"CRO-05G023030","CRO-06G014840",0.8002392379742145,4.81139833644566,1.6991378586891242e-4,0.007041975675366468,"co-expressed"
"CRO-03G003560","CRO-06G014960",0.8242117129147474,5.247807200020255,7.873002105736335e-5,0.003937806412065469,"co-expressed"
"CRO-03G003570","CRO-06G014960",0.8055930250375768,4.902544202296207,1.443931445185092e-4,0.006232274338122829,"co-expressed"
"CRO-03G003800","CRO-06G014960",0.7883177116949006,4.619642420672257,2.401245413084896e-4,0.009111308150378222,"co-expressed"
"CRO-03G030600","CRO-06G014960",0.7909024391689149,4.659980976235334,2.2318855812890407e-4,0.008630070129044215,"co-expressed"
"CRO-03G030620","CRO-06G014960",0.797737824237344,4.769922744828666,1.830401873915122e-4,0.007443834564678071,"co-expressed"
"CRO-03G032340","CRO-06G014960",0.8187988541319244,5.142521268771429,9.456395250620444e-5,0.004529295675570159,"co-expressed"
"CRO-04G013510","CRO-06G014960",0.8041963005694058,4.878444927780546,1.5072646637256874e-4,0.006433845457115812,"co-expressed"
"CRO-05G023030","CRO-06G014960",0.794172725093968,4.711975857418545,2.0316932248458708e-4,0.008045793446117163,"co-expressed"
"CRO-01G032400","CRO-06G016280",0.7920186213888394,4.6776054115687895,2.1618275615682103e-4,0.008430700192206979,"co-expressed"
"CRO-03G003560","CRO-06G016280",0.9964874026287628,42.903825330284796,1.0845156382064838e-15,5.920744658339645e-12,"co-expressed"
"CRO-03G003570","CRO-06G016280",0.9487753095574866,10.827158509018872,3.550891738471378e-8,7.234787121479005e-6,"co-expressed"
"CRO-03G003800","CRO-06G016280",0.9795134554916917,17.53753284998744,9.897932910630659e-11,5.3872778219566866e-8,"co-expressed"
"CRO-03G019430","CRO-06G016280",0.9638765497393285,13.047923031556573,3.804156562511049e-9,1.1111615022697196e-6,"co-expressed"
"CRO-03G030600","CRO-06G016280",0.942967317950873,10.21347832502963,7.03692191976144e-8,1.2801517816259641e-5,"co-expressed"
"CRO-03G030620","CRO-06G016280",0.9673964659273276,13.772027781916377,1.9703465387917714e-9,6.408547017209073e-7,"co-expressed"
"CRO-03G032340","CRO-06G016280",0.9946254599438088,34.636174337471786,1.7137174724314458e-14,5.095279609869702e-11,"co-expressed"
"CRO-04G013510","CRO-06G016280",0.9910592572284289,26.78196300342138,4.644589575104021e-13,7.082605492747607e-10,"co-expressed"
"CRO-05G008760","CRO-06G016280",0.9797870622681063,17.659541213826504,9.075587329646853e-11,5.023567073017887e-8,"co-expressed"
"CRO-05G014340","CRO-06G016280",0.9800772744739732,17.79166324166862,8.267097973124353e-11,4.6426023441528906e-8,"co-expressed"
"CRO-05G015990","CRO-06G016280",0.9502602247100296,11.000591461886897,2.9435061300514483e-8,6.176584721539528e-6,"co-expressed"
"CRO-05G017150","CRO-06G016280",0.9441218241439027,10.328015121788269,6.178383593688561e-8,1.1500106999424029e-5,"co-expressed"
"CRO-05G023030","CRO-06G016280",0.981050637979253,18.256520782188492,5.983652949652195e-11,3.5683731521194845e-8,"co-expressed"
"CRO-01G032400","CRO-06G016480",0.892771539882238,7.145092905230612,3.7660693863225094e-6,3.5465810744147476e-4,"co-expressed"
"CRO-03G003150","CRO-06G016480",0.7905989140220084,4.655209885242622,2.2512533233631882e-4,0.008685192985685642,"co-expressed"
"CRO-03G003560","CRO-06G016480",0.7965792769537233,4.750943770712029,1.8939422345539377e-4,0.007636371015632239,"co-expressed"
"CRO-03G030600","CRO-06G016480",0.8573646258376045,6.005857578297845,2.201899568662845e-5,0.0014697558439913864,"co-expressed"
"CRO-03G030620","CRO-06G016480",0.8867674785043265,6.9173006706281415,5.286735714207983e-6,4.687291696630654e-4,"co-expressed"
"CRO-03G032340","CRO-06G016480",0.8237336233869273,5.238332102124743,8.00342122657007e-5,0.003987086421675023,"co-expressed"
"CRO-04G013510","CRO-06G016480",0.8216560971061149,5.1975590165564585,8.590946015904319e-5,0.004210165334235245,"co-expressed"
"CRO-05G014340","CRO-06G016480",0.7938575633322633,4.706917456592125,2.050323105503911e-4,0.008101726608770078,"co-expressed"
"CRO-05G023030","CRO-06G016480",0.807260959979042,4.931628421794758,1.371170086820273e-4,0.00599460487828584,"co-expressed"
"CRO-01G032400","CRO-06G016650",0.8037192673366722,4.870266747008614,1.529408689091759e-4,0.006507404516303004,"co-expressed"
"CRO-03G003560","CRO-06G016650",0.8942208325894047,7.202795474245675,3.459711709360272e-6,3.3087106434281184e-4,"co-expressed"
"CRO-03G003570","CRO-06G016650",0.8211381968237639,5.187494827955625,8.742790455688813e-5,0.004267517671974406,"co-expressed"
"CRO-03G003800","CRO-06G016650",0.8271203458620672,5.306215216588752,7.116618373698539e-5,0.003645880007070218,"co-expressed"
"CRO-03G019430","CRO-06G016650",0.86421677419064,6.193314025474923,1.6267661975111414e-5,0.001157344931995994,"co-expressed"
"CRO-03G030600","CRO-06G016650",0.9283660942306105,9.006102550483753,2.9877216761444537e-7,4.300747483323998e-5,"co-expressed"
"CRO-03G030620","CRO-06G016650",0.933659680641324,9.398996349309744,1.8376232673645544e-7,2.8576286878593223e-5,"co-expressed"
"CRO-03G032340","CRO-06G016650",0.9197550467928879,8.449131757249743,6.117791081580207e-7,7.856151174813326e-5,"co-expressed"
"CRO-04G013510","CRO-06G016650",0.9256966765785681,8.823529065557876,3.7651064103998035e-7,5.2277327038437964e-5,"co-expressed"
"CRO-05G008760","CRO-06G016650",0.8436417406533094,5.665406228244121,3.8637700440080506e-5,0.0022773607795321315,"co-expressed"
"CRO-05G014340","CRO-06G016650",0.9110097904325447,7.9651168183728425,1.1728379233004013e-6,1.3526500187070517e-4,"co-expressed"
"CRO-05G017150","CRO-06G016650",0.8258317279733479,5.280175333704302,7.443985711646404e-5,0.0037742628515217242,"co-expressed"
"CRO-05G023030","CRO-06G016650",0.9278022838651736,8.966730941888756,3.139574642455179e-7,4.4844255813728036e-5,"co-expressed"
"CRO-01G006750","CRO-06G016970",0.7857369435070293,4.580010351940491,2.5806516546308977e-4,0.009610114442722629,"co-expressed"
"CRO-01G030490","CRO-06G016970",0.8098611490644162,4.977647983090731,1.2637453560352822e-4,0.005639392195187601,"co-expressed"
"CRO-03G025980","CRO-06G016970",0.9413972167734008,10.06301832516209,8.363408678000903e-8,1.4808042640999357e-5,"co-expressed"
"CRO-06G000540","CRO-06G016970",0.9636891026433929,13.012291035781725,3.9325291701720185e-9,1.1431652647508125e-6,"co-expressed"
"CRO-06G003880","CRO-06G016970",0.8771073636243113,6.584411215445809,8.786271021288574e-6,7.058673129612759e-4,"co-expressed"
"CRO-06G006240","CRO-06G016970",0.8478075040792198,5.764265147102129,3.276220995806243e-5,0.0020050718531827365,"co-expressed"
"CRO-03G003560","CRO-06G017960",0.9899989462268162,25.302131241222835,9.598751566702332e-13,1.2483372050537855e-9,"co-expressed"
"CRO-03G003570","CRO-06G017960",0.949394612705167,10.89858666201686,3.2859037797709734e-8,6.772180397351777e-6,"co-expressed"
"CRO-03G003800","CRO-06G017960",0.9912784000451275,27.120846864725056,3.954773586313179e-13,6.220471670639803e-10,"co-expressed"
"CRO-03G019430","CRO-06G017960",0.960982290707877,12.526199966667832,6.234315509352447e-9,1.6850452847768413e-6,"co-expressed"
"CRO-03G030600","CRO-06G017960",0.8810286821217457,6.714951469606978,7.186606397062856e-6,6.006418860951854e-4,"co-expressed"
"CRO-03G030620","CRO-06G017960",0.9202387511053851,8.478101388926955,5.889034702917543e-7,7.606909381230854e-5,"co-expressed"
"CRO-03G032340","CRO-06G017960",0.974111669410091,15.53611908258711,4.472300113104524e-10,1.862664758707592e-7,"co-expressed"
"CRO-04G013510","CRO-06G017960",0.9660579357596984,13.483652993720854,2.551037295858445e-9,7.947808903261455e-7,"co-expressed"
"CRO-05G008760","CRO-06G017960",0.9935499188826762,31.591134509823306,5.5947220005333375e-14,1.3128772519248417e-10,"co-expressed"
